,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
2734,101010101110,0.000130178725717,0.000124,0.000114,0.00015
2735,101010101111,9.1953806871e-05,0.000116,0.000118,0.000112
2736,101010110000,5.1445348223e-05,9.4e-05,6.8e-05,0.000106
2737,101010110001,1.4176225762e-05,0.000136,7.4e-05,0.000144
2738,101010110010,0.000273143581274,0.000302,0.00027,0.000258
2739,101010110011,0.000143591157609,0.000156,0.000142,0.000184
2740,101010110100,8.9692278856e-05,0.000144,0.000138,0.000164
2741,101010110101,0.001160241626784,0.000678,0.000882,0.0008
2742,101010110110,0.000425307216547,0.000348,0.000316,0.00038
2743,101010110111,0.000349296057162,0.000254,0.000292,0.000338
2744,101010111000,0.000216906388792,0.000204,0.000234,0.000236
2745,101010111001,6.0041458294e-05,0.000206,0.000196,0.000222
2746,101010111010,5.0971807091e-05,0.000114,0.00011,0.00012
2747,101010111011,3.7597981081e-05,8e-05,8.8e-05,7.4e-05
2748,101010111100,5.3664467532e-05,0.000102,5.8e-05,0.000102
2749,101010111101,0.000581555145468,0.000466,0.000508,0.000528
2750,101010111110,5.776213032e-06,9e-05,4.6e-05,0.000104
2751,101010111111,0.000155215763364,0.000168,0.000174,0.000198
2752,101011000000,2.6165326167e-05,7.2e-05,3e-05,6.2e-05
2753,101011000001,0.000130785837124,0.00021,0.000136,0.000194
2754,101011000010,0.000177221028711,0.000274,0.000176,0.000198
2755,101011000011,4.7925397312e-05,0.00015,0.000122,0.000158
2756,101011000100,6.2567211626e-05,8e-05,7.4e-05,9e-05
2757,101011000101,0.00011522114291,0.000156,0.000122,0.000172
2758,101011000110,0.000136886320189,0.00015,0.00012,0.00012
2759,101011000111,5.7891690446e-05,8e-05,7.2e-05,6.4e-05
2760,101011001000,0.000165681940787,0.000176,0.000136,0.000182
2761,101011001001,0.00039595069095,0.000394,0.00036,0.000384
2762,101011001010,4.2183484655e-05,9.2e-05,5e-05,8.2e-05
2763,101011001011,8.2490167865e-05,9e-05,8.8e-05,7.4e-05
2764,101011001100,5.08320985e-07,4.6e-05,3.6e-05,6e-05
2765,101011001101,8.7123314589e-05,0.000192,0.000128,0.000202
2766,101011001110,4.1022483618e-05,9.4e-05,7.4e-05,9.4e-05
2767,101011001111,5.595537954e-06,5e-05,3.6e-05,8.4e-05
2768,101011010000,6.065769441e-06,3.8e-05,2.4e-05,5.8e-05
2769,101011010001,5.7649819177e-05,0.00012,0.000118,9.6e-05
2770,101011010010,3.54618782e-06,0.000136,8.8e-05,0.000164
2771,101011010011,3.170068118e-05,0.00012,8.8e-05,0.000148
2772,101011010100,1.4882123006e-05,3.8e-05,3.6e-05,8.2e-05
2773,101011010101,2.0876243712e-05,9.8e-05,7.2e-05,9.6e-05
2774,101011010110,5.582936928e-06,5.2e-05,4e-05,8.4e-05
2775,101011010111,1.611044586e-06,3.8e-05,2e-05,3.2e-05
2776,101011011000,1.262847193e-05,6e-05,2.8e-05,5.4e-05
2777,101011011001,9.900638848e-06,0.000102,6e-05,0.000114
2778,101011011010,1.3602663797e-05,3.6e-05,3e-05,7.8e-05
2779,101011011011,1.4590164962e-05,3.8e-05,1.6e-05,4.2e-05
2780,101011011100,1.7554763567e-05,6.2e-05,3.6e-05,0.000104
2781,101011011101,6.8656106043e-05,0.00026,0.00023,0.000316
2782,101011011110,3.0631927685e-05,9.6e-05,5.2e-05,0.000102
2783,101011011111,3.5905490409e-05,0.000104,6e-05,0.000126
2784,101011100000,8.707686507e-06,4.8e-05,2.8e-05,6.4e-05
2785,101011100001,0.000361321790843,0.000298,0.00029,0.000288
2786,101011100010,8.7171707658e-05,0.000152,8.6e-05,0.000128
2787,101011100011,5.1473775661e-05,0.00011,6.4e-05,0.000112
2788,101011100100,8.7824281064e-05,0.000122,9.2e-05,0.000196
2789,101011100101,2.3185899464e-05,0.000236,0.00012,0.0002
2790,101011100110,7.82382084e-07,9.8e-05,6.2e-05,9.8e-05
2791,101011100111,9.339385618e-06,8.2e-05,5e-05,6.8e-05
2792,101011101000,5.1713382991e-05,9.8e-05,8.4e-05,9.2e-05
2793,101011101001,0.00013983250626,0.000304,0.000212,0.000276
2794,101011101010,2.6178790973e-05,6.6e-05,3.8e-05,6.6e-05
2795,101011101011,4.8068588542e-05,8.8e-05,6.2e-05,0.000128
2796,101011101100,1.5023877888e-05,4.4e-05,3.2e-05,6.4e-05
2797,101011101101,8.3189594653e-05,0.000212,0.000144,0.00015
2798,101011101110,5.5119313776e-05,0.000102,9.8e-05,8.6e-05
2799,101011101111,2.615126422e-05,6e-05,4.4e-05,4.4e-05
2800,101011110000,3.6568812244e-05,6.4e-05,3.6e-05,8.4e-05
2801,101011110001,8.158731864e-06,0.000126,8.6e-05,0.000114
2802,101011110010,0.000216752194002,0.000258,0.000212,0.000264
2803,101011110011,0.000142080822035,0.000172,0.00014,0.000186
2804,101011110100,3.1161071622e-05,9.4e-05,4.6e-05,8.6e-05
2805,101011110101,0.000271859783933,0.000338,0.000354,0.000368
2806,101011110110,0.000219518434987,0.00021,0.00022,0.000232
2807,101011110111,0.0001499984514,0.000134,0.000138,0.000156
2808,101011111000,0.000177776808112,0.00016,0.000166,0.000196
2809,101011111001,0.00039406852071,0.000408,0.00038,0.000444
2810,101011111010,0.000136493269749,0.000128,0.000144,0.000152
2811,101011111011,4.3716945493e-05,5.2e-05,3e-05,0.000124
2812,101011111100,5.3407632973e-05,0.000102,5.8e-05,8.6e-05
2813,101011111101,0.000495368828457,0.000394,0.00044,0.00048
2814,101011111110,5.5220426036e-05,7.2e-05,7.2e-05,0.000118
2815,101011111111,5.4818433816e-05,0.000112,8.4e-05,0.000154
2816,101100000000,1.417608047e-05,4.2e-05,3e-05,5e-05
2817,101100000001,7.9172652115e-05,0.000234,0.000114,0.00018
2818,101100000010,1.4940932827e-05,0.000112,6.8e-05,9e-05
2819,101100000011,1.4782172241e-05,9.8e-05,7.4e-05,0.000112
2820,101100000100,2.4406454992e-05,7.2e-05,6.6e-05,6.4e-05
2821,101100000101,0.000346169588581,0.000304,0.000314,0.00023
2822,101100000110,7.9865606948e-05,0.000132,0.000124,0.000152
