,bitstring,ideal_prob,noisy_prob
0,000100111100,8.4152710292e-05,0.000124
0,000100111101,0.000590158052175,0.00042
0,000100111110,0.000178987456583,0.000184
0,000100111111,0.000107989844015,0.000242
0,000101000000,0.000332472131516,0.000336
0,000101000001,0.000878500880271,0.000856
0,000101000010,0.000332201253735,0.000296
0,000101000011,0.00042989832433,0.000498
0,000101000100,4.6962533507e-05,0.000122
0,000101000101,0.000101333059567,0.000432
0,000101000110,1.8563248955e-05,0.000224
0,000101000111,0.000679816322057,0.000618
0,000101001000,0.001277178819419,0.000856
0,000101001001,0.001315836091053,0.001178
0,000101001010,0.000192072266781,0.000298
0,000101001011,0.000711384372375,0.000628
0,000101001100,0.000115183653724,0.000194
0,000101001101,0.000833467769868,0.000662
0,000101001110,0.000784889122005,0.000562
0,000101001111,0.00024263469048,0.000524
0,000101010000,0.000379267820914,0.000362
0,000101010001,0.001602339089815,0.001014
0,000101010010,0.000218360584618,0.00024
0,000101010011,0.001210866249568,0.00077
0,000101010100,4.3769022296e-05,0.000116
0,000101010101,0.000284552930915,0.00041
0,000101010110,0.000497418729774,0.000434
0,000101010111,0.000391261235396,0.000464
0,000101011000,0.000306445995102,0.000338
0,000101011001,0.002319184328131,0.00126
0,000101011010,6.0000006437e-05,0.000166
0,000101011011,0.0002190539798,0.000366
0,000101011100,0.000551786927984,0.00038
0,000101011101,0.002691549529023,0.001472
0,000101011110,0.001083588258249,0.000646
0,000101011111,0.001608875733517,0.001032
0,000101100000,0.000278641813048,0.000334
0,000101100001,7.3866198208e-05,0.000356
0,000101100010,0.000225377321294,0.000252
0,000101100011,0.000127098313096,0.000426
0,000101100100,1.2300690657e-05,0.000102
0,000101100101,0.000364363705863,0.000434
0,000101100110,2.5020082685e-05,0.000194
0,000101100111,0.000174051974726,0.000438
0,000101101000,0.001246588520585,0.000764
0,000101101001,0.000915730663944,0.00078
0,000101101010,0.000755357807352,0.000486
0,000101101011,0.001895164980362,0.001188
0,000101101100,5.5155896478e-05,0.000156
0,000101101101,0.000703732246557,0.000578
0,000101101110,0.000824414112256,0.000604
0,000101101111,0.001030972602278,0.000764
0,000101110000,0.000463337098005,0.000362
0,000101110001,0.000671116896805,0.000626
0,000101110010,0.000399119098325,0.000314
0,000101110011,0.001395549523114,0.000782
0,000101110100,0.000258359095103,0.0002
0,000101110101,0.000227128868185,0.000422
0,000101110110,0.000117017932625,0.000338
0,000101110111,0.002276303302991,0.001074
0,000101111000,0.000173586251375,0.000252
0,000101111001,0.000506015183492,0.000464
0,000101111010,0.000210319424908,0.000218
0,000101111011,0.00093965765232,0.000614
0,000101111100,0.000191468993374,0.000152
0,000101111101,0.000494057355725,0.000506
0,000101111110,0.000132813634834,0.000248
0,000101111111,0.001051184077544,0.000666
0,000110000000,0.00050040370544,0.000382
0,000110000001,0.000330971964465,0.000478
0,000110000010,0.000381255040413,0.000326
0,000110000011,0.000525283574781,0.00052
0,000110000100,2.4939527287e-05,0.000106
0,000110000101,0.000130769781598,0.000396
0,000110000110,0.000689305041435,0.000526
0,000110000111,9.2609180852e-05,0.000376
0,000110001000,0.000519778708013,0.000452
0,000110001001,0.0016740912179,0.001148
0,000110001010,1.7734808203e-05,0.000152
0,000110001011,4.299714478e-06,0.000356
0,000110001100,5.7936852793e-05,0.000122
0,000110001101,4.107844927e-05,0.000408
0,000110001110,0.000412006291297,0.0004
0,000110001111,0.000624238611266,0.000588
0,000110010000,3.4263463283e-05,0.000186
0,000110010001,0.00017788811101,0.000492
0,000110010010,5.3200009338e-05,0.000134
0,000110010011,0.000108064339398,0.000412
0,000110010100,9.2419651434e-05,0.000166
0,000110010101,0.000860917378604,0.000598
0,000110010110,0.001005488951777,0.000604
0,000110010111,0.00037946257928,0.000444
0,000110011000,0.000171154266183,0.000258
0,000110011001,0.001893660011686,0.001158
0,000110011010,0.000142736042394,0.00017
0,000110011011,0.00061709182108,0.000518
0,000110011100,0.000188319843131,0.000196
0,000110011101,0.001626395804375,0.00101
0,000110011110,0.000755013518153,0.000496
0,000110011111,0.001169354300048,0.000802
0,000110100000,0.000190796555727,0.000254
0,000110100001,5.097189634e-05,0.000496
0,000110100010,1.1856481255e-05,0.00013
0,000110100011,0.000642425819127,0.000594
0,000110100100,3.0385667374e-05,0.000124
0,000110100101,0.000990545593517,0.000714
0,000110100110,0.000769119235274,0.000516
0,000110100111,0.00054810331626,0.000602
0,000110101000,0.000145608379808,0.000326
0,000110101001,0.00044687539018,0.000618
0,000110101010,0.000163949842181,0.000284
0,000110101011,0.000911943452179,0.000736
0,000110101100,6.9641944277e-05,0.000144
0,000110101101,0.000938168937178,0.000726
0,000110101110,0.000766703951259,0.000568
0,000110101111,0.001111909989845,0.00074
0,000110110000,0.000399708943805,0.00029
0,000110110001,0.000454850416357,0.000454
0,000110110010,5.283050025e-05,8.2e-05
0,000110110011,0.000395230120972,0.000432
0,000110110100,0.00013157147249,0.000134
0,000110110101,0.000951747436033,0.0006
0,000110110110,0.000230534948868,0.00029
0,000110110111,0.001220632529768,0.000648
0,000110111000,4.4229937489e-05,0.00014
0,000110111001,0.000202525555249,0.000274
0,000110111010,0.000117872004379,0.000142
0,000110111011,2.6511624767e-05,0.000222
0,000110111100,0.000151555994633,0.000152
0,000110111101,0.001518813678562,0.00077
0,000110111110,0.000453345508059,0.000272
0,000110111111,0.000596342192092,0.00044
0,000111000000,0.000200278351447,0.000286
0,000111000001,0.000221883806059,0.000476
0,000111000010,7.238019101e-06,0.000112
0,000111000011,0.000249840989945,0.000306
0,000111000100,3.783634633e-06,5.6e-05
0,000111000101,7.5948943176e-05,0.000276
0,000111000110,8.9995274687e-05,0.000188
0,000111000111,0.00015078101487,0.000338
0,000111001000,0.000865317243989,0.0006
0,000111001001,0.00096294556842,0.000778
0,000111001010,9.0588197543e-05,0.00014
0,000111001011,0.000773553033473,0.000546
0,000111001100,5.481910221e-06,8.8e-05
0,000111001101,0.000129910569072,0.000286
0,000111001110,0.000336862446838,0.000298
0,000111001111,0.000161265182372,0.000326
0,000111010000,8.2919979539e-05,0.000188
0,000111010001,0.00022234870166,0.000348
0,000111010010,9.1421483276e-05,0.000106
0,000111010011,0.000599919818401,0.000482
0,000111010100,9.463539643e-06,5.6e-05
0,000111010101,9.9145685515e-05,0.000276
0,000111010110,0.000155443424552,0.000198
0,000111010111,0.000174953465199,0.000344
0,000111011000,0.000223445424565,0.000258
0,000111011001,0.000548949761093,0.000548
0,000111011010,0.000113919925397,0.000122
0,000111011011,0.00014446592078,0.000228
0,000111011100,0.000457722882062,0.000282
0,000111011101,0.002003729523711,0.00101
0,000111011110,0.000517773967366,0.00032
0,000111011111,0.001247047554579,0.000772
0,000111100000,0.0004476679868,0.000382
0,000111100001,0.000127363701068,0.00035
0,000111100010,5.4703258573e-05,0.000128
0,000111100011,0.000680074305218,0.000506
0,000111100100,4.1942667734e-05,7.2e-05
0,000111100101,0.000102123071312,0.000262
0,000111100110,3.6995753948e-05,0.000148
0,000111100111,2.8749993646e-05,0.000236
0,000111101000,0.000369487382474,0.000374
0,000111101001,0.000471626434485,0.000538
0,000111101010,0.000433366448317,0.000298
0,000111101011,0.001783006356882,0.001
0,000111101100,7.1814910193e-05,0.000144
0,000111101101,0.000485961747193,0.00042
0,000111101110,0.000493801903363,0.000458
0,000111101111,0.001074472470105,0.000676
0,000111110000,0.000258069480922,0.000204
0,000111110001,0.000128958905483,0.000294
0,000111110010,4.1027855713e-05,0.000102
0,000111110011,0.000226300410394,0.000358
0,000111110100,0.000123872389418,0.000136
0,000111110101,0.000389422259121,0.00033
0,000111110110,0.000226425448512,0.000192
0,000111110111,0.000569371246431,0.000404
0,000111111000,4.728345813e-05,0.00013
0,000111111001,0.000277052050937,0.000274
0,000111111010,1.750144328e-05,0.00011
0,000111111011,0.000109350032736,0.000264
0,000111111100,3.4333872575e-05,6.6e-05
0,000111111101,0.000328030983197,0.000342
0,000111111110,8.0051231177e-05,0.000146
0,000111111111,0.000311984076776,0.000298
0,001000000000,0.000318278282929,0.000292
0,001000000001,0.000276103602032,0.000676
0,001000000010,0.000567429688393,0.000446
0,001000000011,0.001188656892699,0.00088
0,001000000100,0.000156006077748,0.000196
0,001000000101,0.001002749028344,0.000688
0,001000000110,0.001613050830559,0.000954
0,001000000111,0.000522475609183,0.000664
0,001000001000,0.000210815597676,0.000498
0,001000001001,0.00146283149683,0.001174
0,001000001010,1.215299873e-05,0.00015
0,001000001011,0.000166258248319,0.000488
0,001000001100,0.000312396233643,0.000228
0,001000001101,0.000284995263833,0.000376
0,001000001110,0.000642677187945,0.000588
0,001000001111,0.00259909946689,0.001418
0,001000010000,0.000113007266654,0.000264
0,001000010001,0.001017139309259,0.000766
0,001000010010,2.6984385903e-05,0.000138
0,001000010011,0.000616757245632,0.00064
0,001000010100,0.000139924208853,0.000214
0,001000010101,0.000877499126205,0.00068
0,001000010110,0.001084475004159,0.000676
0,001000010111,0.001336311154994,0.000778
0,001000011000,0.000243206232179,0.000268
0,001000011001,0.001447136276166,0.000912
0,001000011010,3.1254295442e-05,8.8e-05
0,001000011011,0.000196210649033,0.000338
0,001000011100,0.00016121963421,0.0002
0,001000011101,0.000487536548902,0.000498
0,001000011110,2.3476483119e-05,0.000188
0,001000011111,0.000679940463302,0.000602
0,001000100000,7.2508438709e-05,0.000218
0,001000100001,0.000113129917335,0.000492
0,001000100010,0.000183914733248,0.000206
0,001000100011,0.000322331690723,0.000518
0,001000100100,6.9025381238e-05,0.000134
0,001000100101,0.000381610925475,0.00052
0,001000100110,0.000341577053809,0.000408
0,001000100111,0.001523302888966,0.000936
0,001000101000,0.00022199263721,0.000324
0,001000101001,0.000220681935383,0.000478
0,001000101010,7.195363585e-05,0.000202
0,001000101011,0.000825096542335,0.000648
0,001000101100,8.1603943003e-05,0.0001
0,001000101101,0.00026239097429,0.000428
0,001000101110,0.00021268060277,0.000308
0,001000101111,0.000235922952392,0.00039
0,001000110000,0.000172553139519,0.000232
0,001000110001,0.000351954038014,0.000472
0,001000110010,4.5834777271e-05,0.000134
0,001000110011,0.00038790752132,0.00038
0,001000110100,5.5551424456e-05,0.000138
0,001000110101,0.002185769946767,0.001146
0,001000110110,0.001049543164554,0.00062
0,001000110111,0.000559473399531,0.00056
0,001000111000,0.000240055547425,0.000236
0,001000111001,2.6493618349e-05,0.000264
0,001000111010,0.00025361107502,0.000156
0,001000111011,2.5203766284e-05,0.000242
0,001000111100,0.000137032196909,0.000168
0,001000111101,0.001170348391792,0.000674
0,001000111110,9.2431473113e-05,0.000174
0,001000111111,0.000349142031601,0.000374
0,001001000000,0.000170317858389,0.000312
0,001001000001,0.001400176960372,0.000974
0,001001000010,6.2597073371e-05,0.00016
0,001001000011,2.925065951e-05,0.000328
0,001001000100,9.1040381652e-05,0.000142
0,001001000101,0.001331561846603,0.00089
0,001001000110,0.00018055713849,0.00027
0,001001000111,0.000207785436745,0.000444
0,001001001000,0.000913530059792,0.00068
0,001001001001,0.000715698195903,0.000782
0,001001001010,0.000258174716281,0.000236
0,001001001011,0.000939489605942,0.000644
0,001001001100,1.6921890132e-05,8.8e-05
0,001001001101,0.000247421088588,0.000378
0,001001001110,0.000384453825619,0.000308
0,001001001111,5.9605375548e-05,0.000314
0,001001010000,0.000134243857959,0.000238
0,001001010001,0.000436341989758,0.000414
0,001001010010,2.6306537539e-05,9.6e-05
0,001001010011,3.9496690074e-05,0.00036
0,001001010100,0.000136789572551,0.000136
0,001001010101,0.000326112408587,0.000392
0,001001010110,0.000155238238097,0.000272
0,001001010111,0.001136980265097,0.000664
0,001001011000,9.129668577e-05,0.000184
0,001001011001,0.000797884701056,0.000642
0,001001011010,3.1423082403e-05,0.000108
0,001001011011,8.8587913713e-05,0.000244
0,001001011100,6.5207656112e-05,0.000144
0,001001011101,0.000820732562,0.00069
0,001001011110,0.000455311897659,0.00035
0,001001011111,5.4453540036e-05,0.000372
0,001001100000,4.9799012146e-05,0.00022
0,001001100001,0.000211775240258,0.000416
0,001001100010,0.000109421836488,0.00011
0,001001100011,0.000325902974148,0.000406
0,001001100100,1.1559546334e-05,9.4e-05
0,001001100101,0.000107308511341,0.000268
0,001001100110,9.8132539646e-05,0.000196
0,001001100111,0.000292553625624,0.00039
0,001001101000,0.000466986822301,0.000396
0,001001101001,9.7520304524e-05,0.00037
0,001001101010,0.00035072582551,0.000278
0,001001101011,0.001183238003766,0.000766
0,001001101100,0.000226678220871,0.000198
0,001001101101,0.000469492027067,0.00051
0,001001101110,0.000388488045491,0.00038
0,001001101111,0.001086310864835,0.000594
0,001001110000,0.000335755802102,0.000324
0,001001110001,0.000417460579068,0.000406
0,001001110010,8.2858384399e-05,0.000132
0,001001110011,0.000140610022776,0.000276
0,001001110100,6.7217500564e-05,0.000114
0,001001110101,0.000314860134758,0.00038
0,001001110110,0.00044353897884,0.000358
0,001001110111,0.000609396361766,0.0005
0,001001111000,0.000207874501653,0.000198
0,001001111001,0.000424161213056,0.000408
0,001001111010,2.9914433411e-05,0.00011
0,001001111011,0.000322327204436,0.000326
0,001001111100,0.00018313928205,0.000176
0,001001111101,0.001120084757034,0.000612
0,001001111110,0.000769058942558,0.000386
0,001001111111,8.9203270762e-05,0.00021
0,001010000000,0.000179323340582,0.000244
0,001010000001,0.000171488800724,0.000426
0,001010000010,0.000296249175627,0.000286
0,001010000011,0.000955445566454,0.000746
0,001010000100,8.1324646225e-05,0.000132
0,001010000101,0.000138587024238,0.000424
0,001010000110,0.000112514116671,0.000282
0,001010000111,0.000721999085195,0.000704
0,001010001000,0.000100615619516,0.000266
0,001010001001,0.00011972095295,0.000532
0,001010001010,2.5520014016e-05,0.000116
0,001010001011,0.000349088578732,0.00043
0,001010001100,0.000107460057777,0.000122
0,001010001101,2.346155235e-05,0.000274
0,001010001110,0.000148745381726,0.000258
0,001010001111,0.00095316100664,0.000702
0,001010010000,0.000541026858087,0.000354
0,001010010001,8.2356113314e-05,0.0003
0,001010010010,0.000458926450319,0.000342
0,001010010011,0.001749963640269,0.001024
0,001010010100,2.9643263551e-05,4.6e-05
0,001010010101,0.000118208541152,0.000308
0,001010010110,0.000282326226653,0.00033
0,001010010111,0.000660112253846,0.000546
0,001010011000,0.000108457189951,0.000202
0,001010011001,0.002365020798672,0.00126
0,001010011010,0.000104270641812,0.000142
0,001010011011,0.000263858515478,0.00032
0,001010011100,9.717595134e-06,8.4e-05
0,001010011101,0.000240818914714,0.000392
0,001010011110,0.000364742661048,0.000298
0,001010011111,0.00019495651792,0.000434
0,001010100000,0.00014741586436,0.000218
0,001010100001,0.001482257914568,0.000994
