,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
249,0000000011111001,8.334268823949773e-06,8e-06,8e-06
250,0000000011111010,3.7738311950154803e-06,1e-05,6e-06
251,0000000011111011,7.833487223216072e-06,1.2e-05,1.4e-05
252,0000000011111100,3.6309907000497766e-05,2.4e-05,2.6e-05
253,0000000011111101,3.2851935353751125e-05,1.6e-05,2.8e-05
254,0000000011111110,9.07316497710708e-06,1.6e-05,2e-05
255,0000000011111111,2.2274171356522366e-05,1.8e-05,1.4e-05
256,0000000100000000,1.5735195232433028e-05,1.6e-05,1.8e-05
257,0000000100000001,4.988878146267423e-06,2.2e-05,3.2e-05
258,0000000100000010,3.6782972951680048e-06,8e-06,2.6e-05
259,0000000100000011,2.8754337679657618e-06,6e-06,1.8e-05
260,0000000100000100,5.485558674977664e-06,1.2e-05,2.6e-05
261,0000000100000101,1.122549882044563e-05,6e-06,2.6e-05
262,0000000100000110,9.689170655662282e-05,3.4e-05,6.4e-05
263,0000000100000111,1.8483369370494184e-07,8e-06,1.4e-05
264,0000000100001000,2.8881690225532284e-07,1.8e-05,1.6e-05
265,0000000100001001,2.0771345539428208e-05,1.6e-05,3.2e-05
266,0000000100001010,3.1160529394943125e-05,1.8e-05,3.4e-05
267,0000000100001011,1.3286883180006102e-05,2.4e-05,3e-05
268,0000000100001100,8.210875496430607e-06,8e-06,3e-05
269,0000000100001101,1.4136748246122001e-06,4e-06,1.4e-05
270,0000000100001110,3.138545663201061e-05,1.6e-05,2.8e-05
271,0000000100001111,3.5543464322403065e-06,4e-06,1.8e-05
272,0000000100010000,1.972914281759362e-05,1.2e-05,1.2e-05
273,0000000100010001,2.544492132978404e-06,1.2e-05,2.8e-05
274,0000000100010010,1.9679723307586788e-05,2e-05,1.6e-05
275,0000000100010011,2.0029501054090393e-06,4e-06,2.2e-05
276,0000000100010100,1.7685150218401724e-05,1.4e-05,2.6e-05
277,0000000100010101,8.726808019542208e-07,1e-05,2.4e-05
278,0000000100010110,5.7371199564687045e-06,1.2e-05,2.2e-05
279,0000000100010111,9.121842013914308e-07,1.8e-05,2.4e-05
280,0000000100011000,7.672142962042053e-06,2e-05,2.6e-05
281,0000000100011001,2.0484445351859566e-05,1.4e-05,2.8e-05
282,0000000100011010,3.017871504706799e-05,2e-05,4e-05
283,0000000100011011,5.390435023849283e-05,2.4e-05,5.2e-05
284,0000000100011100,6.804985466789102e-06,1.8e-05,2.4e-05
285,0000000100011101,6.658653143069938e-06,1.2e-05,1.4e-05
286,0000000100011110,2.3500204980203325e-05,2.4e-05,3e-05
287,0000000100011111,4.9522375706367455e-06,1.6e-05,1.6e-05
288,0000000100100000,1.0913283639046902e-06,4e-06,1.8e-05
289,0000000100100001,8.63652678011634e-06,1.4e-05,2.6e-05
290,0000000100100010,3.7735539366024945e-06,1.4e-05,1.2e-05
291,0000000100100011,3.4389394745534963e-07,1.8e-05,1.8e-05
292,0000000100100100,4.560141214427827e-05,1.8e-05,5.4e-05
293,0000000100100101,1.2834922602991796e-05,0.0,1.4e-05
294,0000000100100110,1.4959573220030782e-05,1.4e-05,2.4e-05
295,0000000100100111,8.590783107330878e-06,8e-06,1.8e-05
296,0000000100101000,7.893617887686636e-06,2e-05,2e-05
297,0000000100101001,5.039890969597682e-05,2.6e-05,2.8e-05
298,0000000100101010,9.088731954155972e-06,1.4e-05,2.8e-05
299,0000000100101011,1.0117576171583395e-05,1.4e-05,3.2e-05
300,0000000100101100,1.2395475003853075e-05,1.6e-05,4e-05
301,0000000100101101,1.117096441553294e-05,2.4e-05,2.4e-05
302,0000000100101110,2.6308406016753926e-05,1e-05,4.2e-05
303,0000000100101111,5.740653797199561e-06,4e-06,1.6e-05
304,0000000100110000,1.2397503883947383e-05,2e-05,2.2e-05
305,0000000100110001,2.59346919699595e-05,1e-05,2.4e-05
306,0000000100110010,8.166041500082546e-06,1.4e-05,2.8e-05
307,0000000100110011,1.9434714645332194e-05,1e-05,2.4e-05
308,0000000100110100,3.200505101325867e-05,1.6e-05,3.2e-05
309,0000000100110101,1.250658282556998e-05,1.4e-05,2.4e-05
310,0000000100110110,7.655204652539371e-06,8e-06,3.2e-05
311,0000000100110111,6.039510592679561e-06,1.2e-05,2.4e-05
312,0000000100111000,2.215318102505028e-05,1.2e-05,2.2e-05
313,0000000100111001,9.934676024525987e-06,1.2e-05,1.6e-05
314,0000000100111010,5.112837732506645e-07,1.4e-05,1.8e-05
315,0000000100111011,1.4494349753259106e-05,1.4e-05,2.4e-05
316,0000000100111100,2.6108904322735048e-05,2e-05,3.4e-05
317,0000000100111101,2.9941311601126083e-05,2.8e-05,2.4e-05
318,0000000100111110,2.8208619597505584e-05,2.4e-05,2.2e-05
319,0000000100111111,7.444841697949745e-06,1.2e-05,1.4e-05
320,0000000101000000,1.7413821887042125e-05,8e-06,2.2e-05
321,0000000101000001,4.667579029593627e-05,1.8e-05,4.2e-05
322,0000000101000010,1.5316940338085617e-05,1.4e-05,4.2e-05
323,0000000101000011,1.1168375733871368e-05,8e-06,1.4e-05
324,0000000101000100,8.315653959726777e-10,1.2e-05,2.2e-05
325,0000000101000101,9.181769229632295e-08,1.4e-05,1.8e-05
326,0000000101000110,6.451127924974265e-05,3.2e-05,4.8e-05
327,0000000101000111,3.952994613795496e-06,1.4e-05,2.6e-05
328,0000000101001000,4.26920023955118e-06,6e-06,2e-05
329,0000000101001001,3.0502681015908973e-05,2.4e-05,3.2e-05
330,0000000101001010,2.215167391789661e-06,1.4e-05,2.4e-05
331,0000000101001011,3.614782142199596e-05,2.2e-05,3.8e-05
332,0000000101001100,2.990186091915351e-05,2.2e-05,2.4e-05
333,0000000101001101,3.4637173831660384e-05,2.8e-05,2.8e-05
334,0000000101001110,7.545002569711374e-06,2.2e-05,2.2e-05
335,0000000101001111,7.51200530612166e-06,1.2e-05,1.2e-05
336,0000000101010000,7.072565882397149e-06,1.2e-05,1e-05
337,0000000101010001,9.98163744521285e-06,1.4e-05,2.8e-05
338,0000000101010010,3.436884918238064e-06,2e-05,2.8e-05
339,0000000101010011,9.749389426370683e-06,1.2e-05,2e-05
340,0000000101010100,6.171760178254745e-06,1.4e-05,1.6e-05
341,0000000101010101,4.03219961019105e-05,1.8e-05,3.6e-05
342,0000000101010110,9.067986056152965e-06,1e-05,2.4e-05
343,0000000101010111,2.76604499073656e-05,1.6e-05,3e-05
