,bitstring,ideal_real_amp,ideal_imag_amp,ideal_prob,google_noisy_prob,depolarize_single_0.0016_prob
6386,01100011110010,0.0035074870709070703,0.00398832486105213,2.8209200749866753e-05,4.4e-05,6.6e-05
6387,01100011110011,-0.002812562302078681,-0.008196527957649524,7.509357726360441e-05,3.6e-05,5.4e-05
6388,01100011110100,-0.0006292644704474101,0.0030469878945890085,9.680109003539417e-06,2.6e-05,4.8e-05
6389,01100011110101,-0.0016596027422910655,-0.002253250693493695,7.831419949949842e-06,4.6e-05,4.8e-05
6390,01100011110110,0.0003200533872041837,-0.010490881313416819,0.00011016102490285908,0.000116,7.4e-05
6391,01100011110111,0.0025834557744156984,0.0015852877077028556,9.18738085455559e-06,3.6e-05,4.4e-05
6392,01100011111000,0.003910467413358877,-0.006254363687747525,5.440882052955649e-05,2.4e-05,6.2e-05
6393,01100011111001,-0.003164726608649227,0.0055996800493108715,4.137191116214264e-05,6e-05,5e-05
6394,01100011111010,-0.006769627538979412,0.002292223958317925,5.108214769159514e-05,5.2e-05,6.2e-05
6395,01100011111011,-7.9399694042687e-05,-0.001966941963559652,3.8751649994259716e-06,3.6e-05,5.6e-05
6396,01100011111100,0.0022455929199189976,0.0021153651375777575,9.517457227269694e-06,3.4e-05,6e-05
6397,01100011111101,0.004297380307177805,-0.009140911308364667,0.00010202373705190865,6.8e-05,7.6e-05
6398,01100011111110,0.004238251678408817,-0.01397486160661036,0.00021325953421344747,8.6e-05,8.2e-05
6399,01100011111111,0.0025784083395329546,-0.010349010572902655,0.00011375020940342402,5.4e-05,6.6e-05
6400,01100100000000,-0.017343858815612314,0.005866522971270417,0.00033522553038833647,0.000122,0.000136
6401,01100100000001,-0.0003423600723702989,-0.002032828575306139,4.249602435734583e-06,7.2e-05,5.6e-05
6402,01100100000010,0.007051768096322089,-0.006601925775199115,9.33128572255445e-05,0.000108,6.6e-05
6403,01100100000011,-0.0007392200985742946,-0.0034951410729094925,1.2762457473675108e-05,4.2e-05,4.8e-05
6404,01100100000100,0.005575296031068873,0.003831181452062671,4.5761877152681365e-05,4e-05,6e-05
6405,01100100000101,-0.004820350893399659,0.001778235034560094,2.639790257363583e-05,4.2e-05,4.2e-05
6406,01100100000110,-0.0066649733300786496,-0.005583113551093778,7.559302641506666e-05,2.6e-05,6.8e-05
6407,01100100000111,-0.009061003091721552,9.890247305052377e-05,8.211155872736304e-05,0.000102,6.4e-05
6408,01100100001000,0.011405378333781939,0.007590948109955415,0.00018770514814473816,9.4e-05,0.00011
6409,01100100001001,0.0023653660944296232,-0.006861134011483189,5.267011668420865e-05,8.8e-05,4.8e-05
6410,01100100001010,0.009189176292099602,0.0063374797667092725,0.0001246046107207348,9e-05,7.4e-05
6411,01100100001011,-0.002166678309103325,-0.003842580456737288,1.945991946163819e-05,3.4e-05,4.8e-05
6412,01100100001100,0.012070941283581334,0.008882388428480376,0.00022460444766607025,0.000114,0.000146
6413,01100100001101,-0.008466410952033382,0.013850693267142881,0.000263521818389188,9.2e-05,0.000144
6414,01100100001110,-0.0017311894151656652,-0.001385701371960257,4.917185083434177e-06,3e-05,4e-05
6415,01100100001111,-0.0026928140732152346,-0.00408633595504583,2.3949389170406334e-05,5.6e-05,6.2e-05
6416,01100100010000,0.003059540047772538,-0.001237662031683055,1.0892592608593812e-05,2.6e-05,5e-05
6417,01100100010001,-0.008496219488766835,-0.006570198432484746,0.0001153532530435264,8e-05,8.4e-05
6418,01100100010010,-0.00998262876670154,-0.007233214069528675,0.00015197226286940468,6.8e-05,9.8e-05
6419,01100100010011,0.008611347324706406,0.001596475754753455,7.670403758224378e-05,4.6e-05,7.8e-05
6420,01100100010100,-0.0016245130860346804,0.003102196950638864,1.2262668687250986e-05,6e-05,5.6e-05
6421,01100100010101,-0.008692263953921382,-0.000939246564099514,7.643763675281371e-05,8.6e-05,4.2e-05
6422,01100100010110,-0.000763456137166281,-0.004747942785790013,2.3125825970512285e-05,3.8e-05,5.2e-05
6423,01100100010111,-0.006920021143754897,-0.006985491516389175,9.668378435555998e-05,5.6e-05,5.2e-05
6424,01100100011000,-0.004387794756621299,0.004308202633267833,3.7813352755529253e-05,4.2e-05,5.6e-05
6425,01100100011001,-0.0004578405165579567,-0.0004050206631567893,3.7365967618602206e-07,6e-05,2.6e-05
6426,01100100011010,0.0032910907032876417,-0.002207873978410603,1.5705985521809007e-05,7.8e-05,5.8e-05
6427,01100100011011,0.0065224479924424865,0.004019523442359078,5.86988965177912e-05,6.6e-05,5.4e-05
6428,01100100011100,-0.00651484449701208,-0.004151309808113081,5.967657194318444e-05,7.2e-05,7e-05
6429,01100100011101,-0.0029487650646018654,0.0033350870584195544,1.981802109345404e-05,0.00012,5.6e-05
6430,01100100011110,-0.0022138755249876403,-0.003936921475615784,2.0400595545304066e-05,3.8e-05,4.8e-05
6431,01100100011111,0.010540290150250466,0.0019327880605390347,0.00011483338613842923,4e-05,7e-05
6432,01100100100000,-0.000494657534444525,0.006820482254742917,4.676366426364576e-05,3.8e-05,7.6e-05
6433,01100100100001,-0.0020247413615680637,-0.008006643629414556,6.82059197896892e-05,6.8e-05,5.2e-05
6434,01100100100010,0.00711552712176951,0.002847044204610798,5.8736386923645414e-05,6.4e-05,5.2e-05
6435,01100100100011,0.0015600230055133422,-0.0004970175310366927,2.680698203888691e-06,4e-05,3e-05
6436,01100100100100,0.008087948133834035,-0.0013707196352516038,6.729377733405374e-05,4.4e-05,4.6e-05
6437,01100100100101,-0.0049970073187367795,-0.0032424335551901337,3.548345750333187e-05,4.6e-05,6.4e-05
6438,01100100100110,0.003756799973432735,-0.0025077861745593554,2.0402537537695246e-05,3.4e-05,4.2e-05
6439,01100100100111,0.0014906043706704583,-0.00486236032026509,2.5864449273950303e-05,3.2e-05,5.2e-05
6440,01100100101000,0.008336109927732645,-0.005199242566581992,9.652285199340087e-05,4.2e-05,7.2e-05
6441,01100100101001,0.002380884879179721,-0.0009475596519832874,6.566482101973323e-06,4.4e-05,4.4e-05
6442,01100100101010,-0.0021506451547391413,-0.0019336921395995237,8.364439872351928e-06,3.6e-05,5.2e-05
6443,01100100101011,-0.0032469729833916484,-0.001957965611509911,1.4376462890730641e-05,4e-05,5.8e-05
6444,01100100101100,-0.014935454262301565,-0.004814364771983844,0.000246245902179021,0.000126,0.000116
6445,01100100101101,-0.008535837788558362,0.0017693723824399096,7.599120538032199e-05,0.000112,5.4e-05
6446,01100100101110,-0.011514990236623997,-0.0075711626155311445,0.0001899175035003624,8.6e-05,9.8e-05
6447,01100100101111,-0.004616441102627546,0.00018390447215515388,2.13453493089077e-05,4.6e-05,5.2e-05
6448,01100100110000,-0.006765263133203283,-0.0028892154934104554,5.4116351428842524e-05,5.4e-05,5.6e-05
6449,01100100110001,-0.006604726492837755,-0.011280085492231563,0.0001708627407572459,9.6e-05,9.8e-05
6450,01100100110010,0.00048453114264584117,-0.0037787943454102753,1.4514057133098356e-05,4.4e-05,5.2e-05
6451,01100100110011,0.0008680496977460043,-0.004854923236174334,2.4323789906902397e-05,5.4e-05,5.8e-05
6452,01100100110100,-0.008068120335533039,-0.0011362283753061516,6.638558066949261e-05,3.8e-05,6.2e-05
6453,01100100110101,0.0014824773756070366,-0.0010321947991421125,3.2631652725627528e-06,3.8e-05,6.4e-05
6454,01100100110110,0.0040335080436783195,-1.960886167827209e-05,1.626957164587402e-05,4.6e-05,4e-05
6455,01100100110111,-0.013927812432750063,0.0008961539378557434,0.00019478705104220158,0.000156,0.000104
6456,01100100111000,0.006355055492242427,-0.0077820868396379,0.00010094760588914603,6.6e-05,8.4e-05
6457,01100100111001,-0.002530885793243075,0.0018510985689406635,9.831948810373801e-06,5.4e-05,4.8e-05
6458,01100100111010,0.0008891533928194364,-0.0023507190806803693,6.316473952237076e-06,4.2e-05,3.6e-05
6459,01100100111011,-0.0028550480561040435,0.0032270922902634205,1.8565424052541087e-05,3.6e-05,6.4e-05
6460,01100100111100,0.006421962167165027,0.002017762940220572,4.531296535942651e-05,5e-05,6.6e-05
6461,01100100111101,-0.009796738028869961,-0.00958439335575123,0.00018783667200407525,0.000116,8e-05
6462,01100100111110,0.004734951284486651,-0.010335541676590045,0.00012924318541499154,6.8e-05,7.8e-05
6463,01100100111111,0.009125832130010642,-0.0007365135319906094,8.382326424793985e-05,0.000108,6.8e-05
6464,01100101000000,0.008389586164248572,-0.015168044280868813,0.00030045472331374816,0.0002,0.000146
6465,01100101000001,0.0030088962454281496,-0.0010084354696307317,1.007039871216097e-05,4e-05,3.6e-05
6466,01100101000010,0.0005090417251695989,0.0012251985794267109,1.7602350369928716e-06,3.4e-05,6.2e-05
6467,01100101000011,0.007693107763241463,-0.00349349893055556,7.13884418346389e-05,5e-05,6e-05
6468,01100101000100,-0.004867444127682852,0.0014400056846951199,2.5765628708068545e-05,4.8e-05,6e-05
6469,01100101000101,0.003599495709018658,0.0037278604322617047,2.6853312761666157e-05,3.6e-05,3.4e-05
6470,01100101000110,-0.004740040373869627,-0.0003415244843743802,2.25846217193413e-05,3.4e-05,6.2e-05
6471,01100101000111,0.006161080197526687,0.0009112075198915732,3.8789208344662436e-05,4e-05,7.6e-05
6472,01100101001000,-0.005326238099896673,-0.005017439490129363,5.354351133390052e-05,8.2e-05,6.2e-05
6473,01100101001001,-0.00403473290788111,-0.0010965597924163573,1.748151301628296e-05,8.8e-05,4.2e-05
6474,01100101001010,-0.004192516670970571,-0.003453226409107081,2.9501968668920745e-05,5.6e-05,6.4e-05
6475,01100101001011,7.979117726787427e-05,-0.006992845472536478,4.890625443474371e-05,3.6e-05,4.8e-05
6476,01100101001100,-0.00035712035443469497,0.00046654906317416503,3.452029759002532e-07,4e-05,4.4e-05
6477,01100101001101,0.003082154707611185,0.010864160492939534,0.00012752966085799797,6e-05,8.2e-05
6478,01100101001110,-0.00041231960421340367,0.0021704280457809965,4.880765357931414e-06,4e-05,3.4e-05
6479,01100101001111,0.011291827106787163,0.0057488507067306625,0.00016055464385785102,4e-05,7.2e-05
6480,01100101010000,0.0054383945237866755,0.00603706177176766,6.602224983249138e-05,0.000106,7.6e-05
6481,01100101010001,0.005218611712061028,-0.0010682043802546426,2.8374968799255736e-05,4.4e-05,6.4e-05
6482,01100101010010,0.0008594710055962306,0.009269193591260272,8.665664024172108e-05,5.4e-05,8.4e-05
6483,01100101010011,0.00414620156829057,-0.001293944269977771,1.8865279218703493e-05,4.2e-05,6.4e-05
6484,01100101010100,0.0003708724231830064,0.0014310752759075964,2.1855227995916384e-06,6.4e-05,3.2e-05
6485,01100101010101,0.0013015129885237565,0.006923987118536648,4.963553367695747e-05,8.6e-05,4.4e-05
6486,01100101010110,-0.005244481066451828,-0.0014613611971434582,2.9640158204888267e-05,4.2e-05,5.4e-05
6487,01100101010111,-0.0037014681976847872,0.011423718900310482,0.00014420222033178278,6.8e-05,9.4e-05
6488,01100101011000,-0.0026608290216186855,-0.0008093713932236194,7.735093134456994e-06,4e-05,4.6e-05
6489,01100101011001,-0.0030015578776213516,-0.002021598349415821,1.3096209579071563e-05,3.4e-05,4.8e-05
6490,01100101011010,-0.00805126154741281,-0.0010272918933235077,6.587814113893632e-05,8.2e-05,5.6e-05
6491,01100101011011,-0.0036635003590723084,0.0033732434141249238,2.4800006011860104e-05,2.8e-05,6.2e-05
6492,01100101011100,0.010004149946340388,-0.016748024543857855,0.0003805793422705275,9e-05,0.000136
6493,01100101011101,0.005070259589041332,-4.248275353826384e-05,2.570933708461377e-05,4.6e-05,5.2e-05
6494,01100101011110,-0.008616335942758206,-0.0038148745655846254,8.879451302961143e-05,5.8e-05,7e-05
6495,01100101011111,-0.001600960439230236,0.005873187451145753,3.7057405164276215e-05,4.4e-05,4e-05
6496,01100101100000,0.004255743804039142,-0.014579053868252239,0.00023066016701901813,8.6e-05,0.000116
6497,01100101100001,-0.002029313059253742,-0.0006752806062308276,4.574115389609255e-06,6.4e-05,4.4e-05
6498,01100101100010,0.001043453453241852,0.006233951202870534,3.995094270885333e-05,6e-05,3.6e-05
6499,01100101100011,-0.004643488366314199,-0.0024272669124340406,2.745360887229239e-05,5.8e-05,5.4e-05
6500,01100101100100,-0.0029463708307868697,-0.0015627418062225105,1.1123263025427303e-05,4e-05,4.6e-05
6501,01100101100101,0.0009329720959659377,0.005927111694722006,3.600108997356145e-05,6.2e-05,7.4e-05
6502,01100101100110,-0.003640538332794952,-0.0005656813253829855,1.3573514714436502e-05,5e-05,3.8e-05
6503,01100101100111,0.008496958687569365,0.005511988945214465,0.00010258032907042698,9.6e-05,5.8e-05
6504,01100101101000,0.0024160009090602804,0.00061939974818316,6.220716440629463e-06,3.8e-05,4.8e-05
6505,01100101101001,0.00766752664859511,-0.0027691029203157015,6.645889589021711e-05,7e-05,8.4e-05
6506,01100101101010,0.003064601137767723,0.005104114227965739,3.5443762185729514e-05,3e-05,4.8e-05
6507,01100101101011,-0.004005993908310406,-0.0015432478493338539,1.8429601117893647e-05,3e-05,5.4e-05
6508,01100101101100,0.008170479921280959,-0.0014055248979249165,6.873224238274216e-05,9e-05,5.2e-05
6509,01100101101101,-0.0028624290664157935,0.00035248597161466767,8.317746520447129e-06,2.4e-05,4.8e-05
6510,01100101101110,-0.0022242215172015504,0.001123223600375276,6.2087926140223645e-06,2.8e-05,3.6e-05
6511,01100101101111,0.011498701508967327,-0.0019700495095714677,0.00013610123146249025,4.2e-05,8.6e-05
6512,01100101110000,0.009478791747859715,-0.0042386256166162956,0.00010781344011712931,0.000158,6.8e-05
6513,01100101110001,0.0006509893722881134,-0.0014335811813630068,2.478942166390226e-06,5e-05,4.8e-05
6514,01100101110010,0.004189323753550066,0.00041635996164075654,1.7723789129716307e-05,6.2e-05,5.8e-05
6515,01100101110011,0.0008684287469168439,-0.0019596532681277947,4.594409419755506e-06,4.2e-05,3.4e-05
6516,01100101110100,0.0017211424894537294,0.0010207164665470003,4.004193574083175e-06,3e-05,4.6e-05
6517,01100101110101,-0.0036069202453260438,0.01061796920948277,0.00012575114378966703,0.000122,8.4e-05
6518,01100101110110,-0.005168159487947537,-0.00541485093946743,5.6030483189513456e-05,6.8e-05,4.4e-05
